Year_UTC,Month_UTC,Station_ID,Depth,pHin,OmegaCAin,CO3in,Cruise,Station,Line,Cruise mid-date,Station date,Day_UTC,Local time (PST),Day or Night,Abundance,Estimated C Biomass (mgC m-2)
2015,7,080.0 070.0,171,7.76905245300308,1.62331692519455,69.9216475606177,201507OC,70,80,2015-07-17,2015-07-21,21,17:33:00,Day,4302.44,6.93
2015,7,080.0 070.0,100,7.84457538405299,1.94375141562364,82.3644551399843,201507OC,70,80,2015-07-17,2015-07-21,21,17:33:00,Day,4302.44,6.93
2015,7,080.0 070.0,50,8.00781384268955,3.01672667953109,126.1932349557,201507OC,70,80,2015-07-17,2015-07-21,21,17:33:00,Day,4302.44,6.93
2015,7,080.0 070.0,30,8.06590223314667,3.67952321490945,153.143159493422,201507OC,70,80,2015-07-17,2015-07-21,21,17:33:00,Day,4302.44,6.93
2015,7,080.0 070.0,3,8.00633730320357,3.83386906494067,158.187022452227,201507OC,70,80,2015-07-17,2015-07-21,21,17:33:00,Day,4302.44,6.93
2015,7,080.0 060.0,170,7.6955803106642104,1.40011581524648,60.3238361880884,201507OC,60,80,2015-07-17,2015-07-21,21,23:17:00,Night,15808,8.32
2015,7,080.0 060.0,100,7.75944924296864,1.62118025711007,68.7658763466894,201507OC,60,80,2015-07-17,2015-07-21,21,23:17:00,Night,15808,8.32
2015,7,080.0 060.0,50,7.91622878502339,2.52305722409196,105.792698956834,201507OC,60,80,2015-07-17,2015-07-21,21,23:17:00,Night,15808,8.32
2015,7,080.0 060.0,30,8.08037469785716,3.78087034177202,157.729672188019,201507OC,60,80,2015-07-17,2015-07-21,21,23:17:00,Night,15808,8.32
2015,7,080.0 060.0,2,8.03008822556233,4.05878065886937,167.785488958255,201507OC,60,80,2015-07-17,2015-07-21,21,23:17:00,Night,15808,8.32
2015,7,080.0 055.0,170,7.65230334889618,1.32444022688785,57.1136299791338,201507OC,55,80,2015-07-17,2015-07-22,22,03:22:00,Night,2786.67,1.84
2015,7,080.0 055.0,100,7.70476623473454,1.50774857888221,64.1068935628804,201507OC,55,80,2015-07-17,2015-07-22,22,03:22:00,Night,2786.67,1.84
2015,7,080.0 055.0,50,7.79860158754236,1.85780283100992,78.0613605585567,201507OC,55,80,2015-07-17,2015-07-22,22,03:22:00,Night,2786.67,1.84
2015,7,080.0 055.0,30,7.94757058078682,2.69089025326432,112.458417874502,201507OC,55,80,2015-07-17,2015-07-22,22,03:22:00,Night,2786.67,1.84
2015,7,080.0 055.0,15,8.07285352886272,3.8807922367134,161.373506282488,201507OC,55,80,2015-07-17,2015-07-22,22,03:22:00,Night,2786.67,1.84
2015,7,080.0 055.0,2,8.05565696149173,4.16879105970691,172.517159202227,201507OC,55,80,2015-07-17,2015-07-22,22,03:22:00,Night,2786.67,1.84
2015,11,080.0 051.0,65,7.93733396097843,2.66176619162068,111.851328514915,201511OC,51,80,2015-11-03,2015-11-05,5,07:05:00,Day,1000,0.5
2015,11,080.0 051.0,60,7.91934586036478,2.57728799440012,108.178689751706,201511OC,51,80,2015-11-03,2015-11-05,5,07:05:00,Day,1000,0.5
2015,11,080.0 051.0,50,8.29498392230025,5.84286000202391,244.739075415304,201511OC,51,80,2015-11-03,2015-11-05,5,07:05:00,Day,1000,0.5
2015,11,080.0 051.0,30,8.0043241236245,3.23385705922011,134.873118375704,201511OC,51,80,2015-11-03,2015-11-05,5,07:05:00,Day,1000,0.5
2015,11,080.0 051.0,2,8.04729132558147,3.76161656984088,155.936093730205,201511OC,51,80,2015-11-03,2015-11-05,5,07:05:00,Day,1000,0.5
2015,11,080.0 055.0,170,7.7033833518679,1.46515868694655,63.1100004939625,201511OC,55,80,2015-11-03,2015-11-05,5,10:47:00,Day,5040,2.36
2015,11,080.0 055.0,100,7.75612606596408,1.69727887336438,71.9976547729076,201511OC,55,80,2015-11-03,2015-11-05,5,10:47:00,Day,5040,2.36
2015,11,080.0 055.0,52,8.22025726606005,4.77422456957712,200.371467564569,201511OC,55,80,2015-11-03,2015-11-05,5,10:47:00,Day,5040,2.36
2015,11,080.0 055.0,32,8.0123778912598,3.28904753107874,137.233077671487,201511OC,55,80,2015-11-03,2015-11-05,5,10:47:00,Day,5040,2.36
2015,11,080.0 055.0,12,8.0606288859552,3.9357580306146,163.407735521227,201511OC,55,80,2015-11-03,2015-11-05,5,10:47:00,Day,5040,2.36
2015,11,080.0 055.0,3,8.05613335472666,3.91195835806332,162.172964723756,201511OC,55,80,2015-11-03,2015-11-05,5,10:47:00,Day,5040,2.36
2015,11,080.0 060.0,170,7.7645612242945,1.62760444642659,70.0641953178217,201511OC,60,80,2015-11-03,2015-11-05,5,15:04:00,Day,18656.84,11.7
2015,11,080.0 060.0,100,7.8716688139373,2.16026999696467,91.4878469087594,201511OC,60,80,2015-11-03,2015-11-05,5,15:04:00,Day,18656.84,11.7
2015,11,080.0 060.0,49,7.94843247625079,2.79766335637377,117.157099268422,201511OC,60,80,2015-11-03,2015-11-05,5,15:04:00,Day,18656.84,11.7
2015,11,080.0 060.0,30,7.98201851333788,3.33738043252505,138.969606094521,201511OC,60,80,2015-11-03,2015-11-05,5,15:04:00,Day,18656.84,11.7
2015,11,080.0 060.0,2,7.94210231111855,3.15261909378598,130.601633603314,201511OC,60,80,2015-11-03,2015-11-05,5,15:04:00,Day,18656.84,11.7
2015,11,080.0 070.0,170,7.66645633950353,1.36329567965417,58.7458594303408,201511OC,70,80,2015-11-03,2015-11-05,5,20:55:00,Night,4248.51,4.85
2015,11,080.0 070.0,100,7.8560423070297,2.09183201845805,88.7917265236125,201511OC,70,80,2015-11-03,2015-11-05,5,20:55:00,Night,4248.51,4.85
2015,11,080.0 070.0,50,7.99392668094711,2.96349075042646,124.021336615685,201511OC,70,80,2015-11-03,2015-11-05,5,20:55:00,Night,4248.51,4.85
2015,11,080.0 070.0,30,8.06698488353087,4.09093924221998,170.17979708078,201511OC,70,80,2015-11-03,2015-11-05,5,20:55:00,Night,4248.51,4.85
2015,11,080.0 070.0,2,8.06270089861036,4.07277958166678,168.637169047547,201511OC,70,80,2015-11-03,2015-11-05,5,20:55:00,Night,4248.51,4.85
2015,11,080.0 080.0,170,7.74471067425192,1.55585636638583,66.9882520056139,201511OC,80,80,2015-11-03,2015-11-06,6,02:53:00,Night,1401.25,5.12
2015,11,080.0 080.0,100,7.81985008435733,1.8525336945682,78.5039469499665,201511OC,80,80,2015-11-03,2015-11-06,6,02:53:00,Night,1401.25,5.12
2015,11,080.0 080.0,50,8.05206718650538,3.47474556369701,145.377779150638,201511OC,80,80,2015-11-03,2015-11-06,6,02:53:00,Night,1401.25,5.12
2015,11,080.0 080.0,40,8.06068514404885,4.07812570057566,169.691682952531,201511OC,80,80,2015-11-03,2015-11-06,6,02:53:00,Night,1401.25,5.12
2015,11,080.0 080.0,26,8.05666695729956,4.05930480809516,168.503088565658,201511OC,80,80,2015-11-03,2015-11-06,6,02:53:00,Night,1401.25,5.12
2015,11,080.0 080.0,3,8.05067518800183,4.02070050568069,166.282004873712,201511OC,80,80,2015-11-03,2015-11-06,6,02:53:00,Night,1401.25,5.12
2015,11,080.0 090.0,170,7.76805987853139,1.62339678209139,69.8780073164826,201511OC,90,80,2015-11-03,2015-11-06,6,08:08:00,Day,1292.31,5.42
2015,11,080.0 090.0,100,7.94774301429621,2.45718336065798,103.961353917286,201511OC,90,80,2015-11-03,2015-11-06,6,08:08:00,Day,1292.31,5.42
2015,11,080.0 090.0,47,8.05861146204449,3.49841272262552,146.003104888268,201511OC,90,80,2015-11-03,2015-11-06,6,08:08:00,Day,1292.31,5.42
2015,11,080.0 090.0,37,8.09089984328853,3.94649591990494,164.597433530095,201511OC,90,80,2015-11-03,2015-11-06,6,08:08:00,Day,1292.31,5.42
2015,11,080.0 090.0,3,8.06651686103556,4.06090714118036,168.176266008581,201511OC,90,80,2015-11-03,2015-11-06,6,08:08:00,Day,1292.31,5.42
2015,11,080.0 100.0,170,8.12744659205934,3.66279901402584,157.527575602104,201511OC,100,80,2015-11-03,2015-11-06,6,15:24:00,Day,1483.81,1.91
2015,11,080.0 100.0,101,8.12084683395332,3.82693715022369,161.585405637847,201511OC,100,80,2015-11-03,2015-11-06,6,15:24:00,Day,1483.81,1.91
2015,11,080.0 100.0,49,8.06066477770381,3.8751894072403,161.611231488124,201511OC,100,80,2015-11-03,2015-11-06,6,15:24:00,Day,1483.81,1.91
2015,11,080.0 100.0,26,8.06011164179121,4.00799176445957,166.33067049713,201511OC,100,80,2015-11-03,2015-11-06,6,15:24:00,Day,1483.81,1.91
2015,11,080.0 100.0,0,8.05915137041565,4.02374529737714,166.268667206211,201511OC,100,80,2015-11-03,2015-11-06,6,15:24:00,Day,1483.81,1.91
2015,11,090.0 030.0,170,7.73085738768314,1.6297091875823,70.0957624828288,201511OC,30,90,2015-11-03,2015-11-02,2,21:51:00,Night,0,0
2015,11,090.0 030.0,100,7.88059428904962,2.35864385424041,99.8641353072848,201511OC,30,90,2015-11-03,2015-11-02,2,21:51:00,Night,0,0
2015,11,090.0 030.0,50,8.02320003216488,3.6180780601613,151.296267738619,201511OC,30,90,2015-11-03,2015-11-02,2,21:51:00,Night,0,0
2015,11,090.0 030.0,25,8.11810040959894,4.73000930757843,196.393854243626,201511OC,30,90,2015-11-03,2015-11-02,2,21:51:00,Night,0,0
2015,11,090.0 030.0,2,8.02291481052263,4.30619743856403,177.713709207074,201511OC,30,90,2015-11-03,2015-11-02,2,21:51:00,Night,0,0
2016,1,080.0 051.0,49,8.00654823401509,3.27768613402027,137.425931472431,201601RL,51,80,2016-01-15,2016-01-18,18,22:05:00,Night,600,0.49
2016,1,080.0 051.0,30,7.9973654765885,3.22519795144581,134.765230899254,201601RL,51,80,2016-01-15,2016-01-18,18,22:05:00,Night,600,0.49
2016,1,080.0 051.0,4,8.01850083268682,3.38258065588794,140.698175814998,201601RL,51,80,2016-01-15,2016-01-18,18,22:05:00,Night,600,0.49
2016,1,080.0 055.0,170,7.7635533209642,1.61362260912006,69.4511212600865,201601RL,55,80,2016-01-15,2016-01-19,19,01:25:00,Night,2730,2.96
2016,1,080.0 055.0,100,7.84308352895164,1.97835951594976,83.800498563926,201601RL,55,80,2016-01-15,2016-01-19,19,01:25:00,Night,2730,2.96
2016,1,080.0 055.0,50,8.02726394522323,3.33489349842492,139.823634133757,201601RL,55,80,2016-01-15,2016-01-19,19,01:25:00,Night,2730,2.96
2016,1,080.0 055.0,30,8.03562657085458,3.42926237254658,143.257519421418,201601RL,55,80,2016-01-15,2016-01-19,19,01:25:00,Night,2730,2.96
2016,1,080.0 055.0,16,8.05357584502725,3.55933847390959,148.291533063547,201601RL,55,80,2016-01-15,2016-01-19,19,01:25:00,Night,2730,2.96
2016,1,080.0 055.0,2,8.10166883821181,3.9266769667419,163.141407204594,201601RL,55,80,2016-01-15,2016-01-19,19,01:25:00,Night,2730,2.96
2016,1,080.0 060.0,170,7.76107764722911,1.62531454410145,69.9785273859528,201601RL,60,80,2016-01-15,2016-01-19,19,07:23:00,Day,8650,8.41
2016,1,080.0 060.0,101,7.84019713437233,2.05848403554316,87.2236286298231,201601RL,60,80,2016-01-15,2016-01-19,19,07:23:00,Day,8650,8.41
2016,1,080.0 060.0,51,8.05815433102859,3.56479108840822,149.293658814997,201601RL,60,80,2016-01-15,2016-01-19,19,07:23:00,Day,8650,8.41
2016,1,080.0 060.0,30,8.07331328669166,3.64486126967737,152.026168594146,201601RL,60,80,2016-01-15,2016-01-19,19,07:23:00,Day,8650,8.41
2016,1,080.0 060.0,2,8.0633335560979,3.63349651733741,150.778765857288,201601RL,60,80,2016-01-15,2016-01-19,19,07:23:00,Day,8650,8.41
2016,1,080.0 070.0,94,7.96246640490855,2.72653077851639,115.150287844327,201601RL,70,80,2016-01-15,2016-01-19,19,12:17:00,Day,4940,12.52
2016,1,080.0 070.0,45,8.06410671959179,3.64378482188922,152.30343439717,201601RL,70,80,2016-01-15,2016-01-19,19,12:17:00,Day,4940,12.52
2016,1,080.0 070.0,26,8.07029565381365,3.72702047334198,155.161353082308,201601RL,70,80,2016-01-15,2016-01-19,19,12:17:00,Day,4940,12.52
2016,1,080.0 070.0,3,8.05738373840232,3.64809130103836,151.276760387776,201601RL,70,80,2016-01-15,2016-01-19,19,12:17:00,Day,4940,12.52
2016,1,080.0 080.0,170,7.78015972570423,1.67511568824677,72.0420201708068,201601RL,80,80,2016-01-15,2016-01-19,19,18:42:00,Night,2670.91,2.53
2016,1,080.0 080.0,100,7.95711419343017,2.60729771183752,110.21168027881,201601RL,80,80,2016-01-15,2016-01-19,19,18:42:00,Night,2670.91,2.53
2016,1,080.0 080.0,49,8.06578799019925,3.73324417674925,156.00681458207401,201601RL,80,80,2016-01-15,2016-01-19,19,18:42:00,Night,2670.91,2.53
2016,1,080.0 080.0,40,8.06532861203097,3.74944872486444,156.449090302808,201601RL,80,80,2016-01-15,2016-01-19,19,18:42:00,Night,2670.91,2.53
2016,1,080.0 080.0,3,8.06178785531618,3.74280806117833,155.111188156556,201601RL,80,80,2016-01-15,2016-01-19,19,18:42:00,Night,2670.91,2.53
2016,1,080.0 090.0,170,7.78461631530404,1.69213655567924,72.7850752998009,201601RL,90,80,2016-01-15,2016-01-20,20,00:29:00,Night,2493.41,3.01
2016,1,080.0 090.0,100,8.00228801948862,2.95145410635586,124.735556430765,201601RL,90,80,2016-01-15,2016-01-20,20,00:29:00,Night,2493.41,3.01
2016,1,080.0 090.0,51,7.97866838825608,3.15349905883826,131.830567743593,201601RL,90,80,2016-01-15,2016-01-20,20,00:29:00,Night,2493.41,3.01
2016,1,080.0 090.0,25,8.05460278483137,3.68020541280476,153.110081652081,201601RL,90,80,2016-01-15,2016-01-20,20,00:29:00,Night,2493.41,3.01
2016,1,080.0 090.0,2,8.04620783088184,3.65928193019587,151.609341398249,201601RL,90,80,2016-01-15,2016-01-20,20,00:29:00,Night,2493.41,3.01
2016,1,080.0 100.0,171,7.89564311003874,2.14684602155153,92.2025273466879,201601RL,100,80,2016-01-15,2016-01-20,20,06:02:00,Night,2452.27,6.03
2016,1,080.0 100.0,100,8.04218978646412,3.35893472135756,141.72951683031,201601RL,100,80,2016-01-15,2016-01-20,20,06:02:00,Night,2452.27,6.03
2016,1,080.0 100.0,51,8.05774349078608,3.75022687961897,156.636586428835,201601RL,100,80,2016-01-15,2016-01-20,20,06:02:00,Night,2452.27,6.03
2016,1,080.0 100.0,25,8.06712227924992,3.86119559169564,160.563621945155,201601RL,100,80,2016-01-15,2016-01-20,20,06:02:00,Night,2452.27,6.03
2016,1,080.0 100.0,2,8.05464877128331,3.79030626702203,157.007655806227,201601RL,100,80,2016-01-15,2016-01-20,20,06:02:00,Night,2452.27,6.03
2016,1,090.0 053.0,170,7.72092403016716,1.53127905367649,65.9185686728829,201601RL,53,90,2016-01-15,2016-01-12,12,15:33:00,Day,1660.47,0.83
2016,1,090.0 053.0,100,7.8180925340009,1.98135990592025,83.9834189019993,201601RL,53,90,2016-01-15,2016-01-12,12,15:33:00,Day,1660.47,0.83
2016,1,090.0 053.0,50,8.02451509639757,3.37102857449496,141.26435278543,201601RL,53,90,2016-01-15,2016-01-12,12,15:33:00,Day,1660.47,0.83
2016,1,090.0 053.0,30,8.04547661392962,3.53341726732913,147.515373384477,201601RL,53,90,2016-01-15,2016-01-12,12,15:33:00,Day,1660.47,0.83
2016,1,090.0 053.0,2,8.05896673178564,3.70248227780286,153.791310014676,201601RL,53,90,2016-01-15,2016-01-12,12,15:33:00,Day,1660.47,0.83
2016,1,090.0 060.0,171,7.74738838693661,1.58972404566171,68.4372616533077,201601RL,60,90,2016-01-15,2016-01-12,12,10:34:00,Day,9757.09,9.08
2016,1,090.0 060.0,100,7.92726082853624,2.52434597702529,106.811332004083,201601RL,60,90,2016-01-15,2016-01-12,12,10:34:00,Day,9757.09,9.08
2016,1,090.0 060.0,49,8.30258678766349,5.68082633092771,237.7155592741,201601RL,60,90,2016-01-15,2016-01-12,12,10:34:00,Day,9757.09,9.08
2016,1,090.0 060.0,2,8.12814369479738,4.25019158333282,176.407568017673,201601RL,60,90,2016-01-15,2016-01-12,12,10:34:00,Day,9757.09,9.08
2016,1,090.0 090.0,169,7.73734579690739,1.53573493419705,66.0420890949759,201601RL,90,90,2016-01-15,2016-01-11,11,14:17:00,Day,286.36,0.56
2016,1,090.0 090.0,100,7.93394576417403,2.46832481132805,104.394513301742,201601RL,90,90,2016-01-15,2016-01-11,11,14:17:00,Day,286.36,0.56
2016,1,090.0 090.0,50,8.07040153576839,3.83278495240787,160.285292977356,201601RL,90,90,2016-01-15,2016-01-11,11,14:17:00,Day,286.36,0.56
2016,1,090.0 090.0,25,8.07867360435779,3.91332669315246,162.955928002806,201601RL,90,90,2016-01-15,2016-01-11,11,14:17:00,Day,286.36,0.56
2016,1,090.0 090.0,2,8.07229149206051,3.89829292600802,161.688612484891,201601RL,90,90,2016-01-15,2016-01-11,11,14:17:00,Day,286.36,0.56
2016,4,080.0 051.0,60,7.83439108471401,2.11385163781079,88.9662862839146,201604SH,51,80,2016-04-10,2016-04-12,12,20:01:00,Night,2280.95,3.92
2016,4,080.0 051.0,50,7.88748447049178,2.39826106001183,100.725044673082,201604SH,51,80,2016-04-10,2016-04-12,12,20:01:00,Night,2280.95,3.92
2016,4,080.0 051.0,30,7.91095600265237,2.54907921909063,106.664564817139,201604SH,51,80,2016-04-10,2016-04-12,12,20:01:00,Night,2280.95,3.92
2016,4,080.0 051.0,3,7.93233329283668,2.70214138254867,112.513354476044,201604SH,51,80,2016-04-10,2016-04-12,12,20:01:00,Night,2280.95,3.92
2016,4,080.0 055.0,171,7.66045131180304,1.32272969256794,57.0158422071338,201604SH,55,80,2016-04-10,2016-04-16,16,00:27:00,Night,3832.5,3.69
2016,4,080.0 055.0,101,7.68477677268053,1.45511433408713,61.8409241215855,201604SH,55,80,2016-04-10,2016-04-16,16,00:27:00,Night,3832.5,3.69
2016,4,080.0 055.0,51,7.83273196611616,2.04947946935938,86.1256846891716,201604SH,55,80,2016-04-10,2016-04-16,16,00:27:00,Night,3832.5,3.69
2016,4,080.0 055.0,30,7.98047831117315,2.85783698536152,119.398197241376,201604SH,55,80,2016-04-10,2016-04-16,16,00:27:00,Night,3832.5,3.69
2016,4,080.0 100.0,170,7.72995776011098,1.51012647601355,65.010203409126,201604SH,100,80,2016-04-10,2016-04-14,14,16:11:00,Day,1577.4,3.63
2016,4,080.0 100.0,100,7.88954606328289,2.28711580317858,96.8060541086922,201604SH,100,80,2016-04-10,2016-04-14,14,16:11:00,Day,1577.4,3.63
2016,4,080.0 100.0,50,8.06379368233646,3.59054295696177,149.95770837835,201604SH,100,80,2016-04-10,2016-04-14,14,16:11:00,Day,1577.4,3.63
2016,4,080.0 100.0,26,8.05837026005729,3.65377640327071,151.937265154617,201604SH,100,80,2016-04-10,2016-04-14,14,16:11:00,Day,1577.4,3.63
2016,4,080.0 100.0,2,8.05444980446069,3.69096362999167,152.82651647526,201604SH,100,80,2016-04-10,2016-04-14,14,16:11:00,Day,1577.4,3.63
2016,4,090.0 028.0,31,7.77419743921132,1.88097305004164,78.6873887770866,201604SH,28,90,2016-04-10,2016-04-07,7,06:58:00,Day,12500,10.7
2016,4,090.0 028.0,1,8.08289502813132,4.07003738841524,168.969928009968,201604SH,28,90,2016-04-10,2016-04-07,7,06:58:00,Day,12500,10.7
2016,4,090.0 030.0,171,7.62564141839494,1.26204439096259,54.4453143319034,201604SH,30,90,2016-04-10,2016-04-07,7,03:33:00,Night,22163.51,17.67
2016,4,090.0 030.0,101,7.65425951721969,1.37608732667235,58.5202557926998,201604SH,30,90,2016-04-10,2016-04-07,7,03:33:00,Night,22163.51,17.67
2016,4,090.0 030.0,51,7.73276635960345,1.66745916047955,70.0947489708004,201604SH,30,90,2016-04-10,2016-04-07,7,03:33:00,Night,22163.51,17.67
2016,4,090.0 030.0,31,7.80861817386443,2.01240077387534,84.19970098252,201604SH,30,90,2016-04-10,2016-04-07,7,03:33:00,Night,22163.51,17.67
2016,4,090.0 030.0,2,8.08549490643113,4.09929151478829,170.21114088174,201604SH,30,90,2016-04-10,2016-04-07,7,03:33:00,Night,22163.51,17.67
2016,4,090.0 037.0,30,8.0550131518518,3.65467185882774,152.602195225027,201604SH,37,90,2016-04-10,2016-04-06,6,20:15:00,Night,23719.76,15.54
2016,4,090.0 037.0,2,8.06194673624191,3.90381844729606,162.088532632446,201604SH,37,90,2016-04-10,2016-04-06,6,20:15:00,Night,23719.76,15.54
2016,4,090.0 045.0,30,8.01287918957006,3.35663909893317,140.154511858366,201604SH,45,90,2016-04-10,2016-04-06,6,14:42:00,Day,39676,16.3
2016,4,090.0 045.0,2,8.05713148375784,3.88192653725431,161.165922892895,201604SH,45,90,2016-04-10,2016-04-06,6,14:42:00,Day,39676,16.3
2016,4,090.0 053.0,171,7.72451139391062,1.5177943821221,65.3710204472714,201604SH,53,90,2016-04-10,2016-04-06,6,09:13:00,Day,34357.11,46.57
2016,4,090.0 053.0,94,7.91233772755977,2.47210271874261,104.508569034075,201604SH,53,90,2016-04-10,2016-04-06,6,09:13:00,Day,34357.11,46.57
2016,4,090.0 053.0,34,8.05334266258485,3.68266506137431,153.737344650363,201604SH,53,90,2016-04-10,2016-04-06,6,09:13:00,Day,34357.11,46.57
2016,4,090.0 053.0,3,8.04626389140606,3.70099790234412,153.637213913932,201604SH,53,90,2016-04-10,2016-04-06,6,09:13:00,Day,34357.11,46.57
2016,4,090.0 060.0,173,7.70832546905016,1.47733428402776,63.65299855146,201604SH,60,90,2016-04-10,2016-04-06,6,03:49:00,Night,16137.79,16.63
2016,4,090.0 060.0,100,7.92044478168375,2.55004811014855,107.904986066875,201604SH,60,90,2016-04-10,2016-04-06,6,03:49:00,Night,16137.79,16.63
2016,4,090.0 060.0,2,8.05325848589927,3.72869946208884,154.792217577511,201604SH,60,90,2016-04-10,2016-04-06,6,03:49:00,Night,16137.79,16.63
2016,4,090.0 090.0,170,7.75206110862524,1.58442343508787,68.1660881102209,201604SH,90,90,2016-04-10,2016-04-05,5,07:57:00,Day,20554.39,15.38
2016,4,090.0 090.0,94,8.0125307342422,3.21166758143379,135.521492598091,201604SH,90,90,2016-04-10,2016-04-05,5,07:57:00,Day,20554.39,15.38
2016,4,090.0 090.0,48,8.05413013848839,3.67538755983402,153.631641695167,201604SH,90,90,2016-04-10,2016-04-05,5,07:57:00,Day,20554.39,15.38
2016,4,090.0 090.0,30,8.04645094096541,3.63146135673443,151.335147739874,201604SH,90,90,2016-04-10,2016-04-05,5,07:57:00,Day,20554.39,15.38
2016,4,090.0 090.0,2,8.04424757654444,3.63810870861594,150.89369129087,201604SH,90,90,2016-04-10,2016-04-05,5,07:57:00,Day,20554.39,15.38
2016,7,090.0 030.0,170,7.75063404115287,1.60911540523955,69.3311573256296,201607OS,30,90,2016-07-15,2016-07-16,16,16:36:00,Day,2326.59,1.17
2016,7,090.0 030.0,101,7.75858501484221,1.66984751559563,70.890193233612,201607OS,30,90,2016-07-15,2016-07-16,16,16:36:00,Day,2326.59,1.17
2016,7,090.0 030.0,50,7.87160801447532,2.23977383540523,93.9780809311626,201607OS,30,90,2016-07-15,2016-07-16,16,16:36:00,Day,2326.59,1.17
2016,7,090.0 030.0,30,7.91498075758451,2.5397057762304,106.122666438091,201607OS,30,90,2016-07-15,2016-07-16,16,16:36:00,Day,2326.59,1.17
2016,7,090.0 030.0,1,8.091331499924,5.11498276327223,210.918957314635,201607OS,30,90,2016-07-15,2016-07-16,16,16:36:00,Day,2326.59,1.17
2016,7,090.0 053.0,170,7.64066981528898,1.25757227222202,54.2408521104004,201607OS,53,90,2016-07-15,2016-07-15,15,03:09:00,Night,3895.7,6.5
2016,7,090.0 053.0,100,7.70176371246778,1.46497846743508,62.2815203846777,201607OS,53,90,2016-07-15,2016-07-15,15,03:09:00,Night,3895.7,6.5
2016,7,090.0 053.0,50,7.72837779671666,1.59061752386027,66.9002166957079,201607OS,53,90,2016-07-15,2016-07-15,15,03:09:00,Night,3895.7,6.5
2016,7,090.0 053.0,30,7.87767651947463,2.3043122217377,96.4499696032675,201607OS,53,90,2016-07-15,2016-07-15,15,03:09:00,Night,3895.7,6.5
2016,7,090.0 053.0,2,8.11077132273716,4.40821317759367,183.048689696045,201607OS,53,90,2016-07-15,2016-07-15,15,03:09:00,Night,3895.7,6.5
2016,7,090.0 060.0,171,7.70227349577093,1.4262690222432,61.4817665616369,201607OS,60,90,2016-07-15,2016-07-15,15,16:16:00,Day,6529.67,5.78
2016,7,090.0 060.0,100,7.81885287508101,1.85893121996526,78.8840118140275,201607OS,60,90,2016-07-15,2016-07-15,15,16:16:00,Day,6529.67,5.78
2016,7,090.0 060.0,50,7.95992710389332,2.67990054846602,112.329333722208,201607OS,60,90,2016-07-15,2016-07-15,15,16:16:00,Day,6529.67,5.78
2016,7,090.0 060.0,30,8.09786371882475,4.06519796434258,169.519019475394,201607OS,60,90,2016-07-15,2016-07-15,15,16:16:00,Day,6529.67,5.78
2016,7,090.0 060.0,2,8.05423466532692,3.78806645698638,156.92395521826,201607OS,60,90,2016-07-15,2016-07-15,15,16:16:00,Day,6529.67,5.78
2016,7,090.0 090.0,171,7.80912171660442,1.81570012218214,78.0890767475386,201607OS,90,90,2016-07-15,2016-07-14,14,20:48:00,Night,1437.08,1.06
2016,7,090.0 090.0,101,7.99998847503964,3.00974565848581,127.22770258136,201607OS,90,90,2016-07-15,2016-07-14,14,20:48:00,Night,1437.08,1.06
2016,7,090.0 090.0,50,8.05886330228689,3.78443183399107,158.054199713091,201607OS,90,90,2016-07-15,2016-07-14,14,20:48:00,Night,1437.08,1.06
2016,7,090.0 090.0,25,8.03383786423591,3.90794155114529,162.243759725759,201607OS,90,90,2016-07-15,2016-07-14,14,20:48:00,Night,1437.08,1.06
2016,7,090.0 090.0,2,8.03640431361995,3.94351165640163,163.108282972517,201607OS,90,90,2016-07-15,2016-07-14,14,20:48:00,Night,1437.08,1.06
2016,11,080.0 051.0,61,7.8441045101341,2.1246599043789,89.3026250303817,201611SR,51,80,2016-11-14,2016-11-18,18,13:50:00,Day,1835.04,1.84
2016,11,080.0 051.0,50,7.86730807559647,2.24410214648583,94.0951492642418,201611SR,51,80,2016-11-14,2016-11-18,18,13:50:00,Day,1835.04,1.84
2016,11,080.0 051.0,30,7.90322932253989,2.4906103331333602,104.012394084456,201611SR,51,80,2016-11-14,2016-11-18,18,13:50:00,Day,1835.04,1.84
2016,11,080.0 051.0,2,8.01969243808044,3.41895724413756,141.933935808618,201611SR,51,80,2016-11-14,2016-11-18,18,13:50:00,Day,1835.04,1.84
2016,11,080.0 055.0,170,7.68957453524524,1.42324299260053,61.2873623372241,201611SR,55,80,2016-11-14,2016-11-18,18,03:22:00,Night,5250,3.3
2016,11,080.0 055.0,100,7.74009292943552,1.61138350343205,68.3972860093766,201611SR,55,80,2016-11-14,2016-11-18,18,03:22:00,Night,5250,3.3
2016,11,080.0 055.0,50,7.80530879430759,1.89763328636158,79.6816382357719,201611SR,55,80,2016-11-14,2016-11-18,18,03:22:00,Night,5250,3.3
2016,11,080.0 055.0,30,7.86407535301467,2.256213883599,94.2970081964306,201611SR,55,80,2016-11-14,2016-11-18,18,03:22:00,Night,5250,3.3
2016,11,080.0 055.0,2,8.03397934542311,3.50948645908723,145.731363333187,201611SR,55,80,2016-11-14,2016-11-18,18,03:22:00,Night,5250,3.3
2016,11,080.0 060.0,170,7.73713430326729,1.5469859861771,66.6373065985988,201611SR,60,80,2016-11-14,2016-11-18,18,06:26:00,Day,11876.02,20.71
2016,11,080.0 060.0,100,7.75812291441489,1.65302764277072,70.153524376088,201611SR,60,80,2016-11-14,2016-11-18,18,06:26:00,Day,11876.02,20.71
